Country Name,Country Code,Año,Crecimiento del PIB per cápita (% anual)
Perú,PER,1973.0,3.5079147359100773
Filipinas,PHL,1973.0,6.106613403101363
Papua Nueva Guinea,PNG,1973.0,4.079702178500625
previa al dividendo demográfico,PRE,1973.0,1.4028239847930593
Puerto Rico,PRI,1973.0,4.07192333883944
Portugal,PRT,1973.0,11.166280448748097
Paraguay,PRY,1973.0,4.741828291135491
posterior al dividendo demográfico,PST,1973.0,5.192349730649369
Polinesia Francesa,PYF,1973.0,4.157059904152987
Rwanda,RWA,1973.0,0.4291564693546661
Asia meridional,SAS,1973.0,1.4564275093130448
Arabia Saudita,SAU,1973.0,17.78578394452883
Sudán,SDN,1973.0,-2.4478486792190637
Senegal,SEN,1973.0,-8.325241064602906
Singapur,SGP,1973.0,8.555359641666797
Sierra Leona,SLE,1973.0,0.3211563810244513
El Salvador,SLV,1973.0,2.3677770903270243
Somalia,SOM,1973.0,-4.489236284769518
África al sur del Sahara (excluido altos ingresos),SSA,1973.0,1.5497394773375817
África al sur del Sahara,SSF,1973.0,1.5530731396122661
Suriname,SUR,1973.0,-1.5031683112892011
Suecia,SWE,1973.0,3.788932052820982
Eswatini,SWZ,1973.0,6.034806138280075
Seychelles,SYC,1973.0,7.399933291997755
República Árabe Siria,SYR,1973.0,-13.468676057677413
Chad,TCD,1973.0,-10.453215857513626
Asia oriental y el Pacífico (BIRF y la AIF),TEA,1973.0,5.77578863621126
Togo,TGO,1973.0,1.2227731437716614
Tailandia,THA,1973.0,7.2909500171903545
América Latina y el Caribe (BIRF y la AIF),TLA,1973.0,5.546916500384839
Oriente Medio y Norte de África (BIRF y la AIF),TMN,1973.0,2.9035534716498717
Asia meridional (BIRF y la AIF),TSA,1973.0,1.4564275093130448
África al sur del Sahara (BIRF y la AIF),TSS,1973.0,1.5530731396122661
Trinidad y Tobago,TTO,1973.0,0.3164010250005731
Túnez,TUN,1973.0,-3.263935339799417
Turquía,TUR,1973.0,0.9808425048208278
Ingreso mediano alto,UMC,1973.0,5.65773415180999
Uruguay,URY,1973.0,-0.281137614093268
Estados Unidos,USA,1973.0,4.642155744459117
San Vicente y las Granadinas,VCT,1973.0,-12.044189105787822
Venezuela,VEN,1973.0,3.9790822820959164
Mundo,WLD,1973.0,4.3327887342152565
Sudáfrica,ZAF,1973.0,1.6383735579481424
Zambia,ZMB,1973.0,-3.7226799099827446
Zimbabwe,ZWE,1973.0,-0.6258892668411704
,AFE,1974.0,2.8224188122264025
,AFW,1974.0,7.453587638200673
Andorra,AND,1974.0,-0.920696155915806
Argentina,ARG,1974.0,3.754159661395562
Australia,AUS,1974.0,1.504867699573282
Austria,AUT,1974.0,3.7653730317990295
Burundi,BDI,1974.0,-3.1295002766015045
Bélgica,BEL,1974.0,4.23677749584877
Benin,BEN,1974.0,1.0261575435210375
Burkina Faso,BFA,1974.0,6.299980300886503
Bangladesh,BGD,1974.0,6.883264979538154
Bahamas,BHS,1974.0,-18.523812579816294
Belice,BLZ,1974.0,12.019305851910616
Bermudas,BMU,1974.0,1.632827386986051
Bolivia,BOL,1974.0,0.649968717919009
Brasil,BRA,1974.0,5.606682803031177
Botswana,BWA,1974.0,3.398092908466282
República Centroafricana,CAF,1974.0,4.278075386952949
Chile,CHL,1974.0,0.7700674929085807
China,CHN,1974.0,0.2180056673592503
Côte d'Ivoire,CIV,1974.0,-0.31714586677396994
Camerún,CMR,1974.0,7.717469193510013
"Congo, República Democrática del",COD,1974.0,0.3993435407246153
"Congo, República del",COG,1974.0,4.594161783731195
Colombia,COL,1974.0,3.429511204703246
Costa Rica,CRI,1974.0,2.8789904807691187
Estados pequeos del Caribe,CSS,1974.0,-4.2433651839807425
Cuba,CUB,1974.0,-0.25117853444039895
Alemania,DEU,1974.0,0.8507603241044279
Dinamarca,DNK,1974.0,-1.5816923983882276
República Dominicana,DOM,1974.0,3.2893762385124035
Argelia,DZA,1974.0,4.890590916653707
Asia oriental y el Pacífico (excluido altos ingresos),EAP,1974.0,1.6354871812950051
inicial del dividendo demográfico,EAR,1974.0,4.1369176375408045
Asia oriental y el Pacífico,EAS,1974.0,-1.1929482040456776
Europa y Asia central,ECS,1974.0,1.3978100406538942
Ecuador,ECU,1974.0,8.14023279104677
"Egipto, República Árabe de",EGY,1974.0,-0.6087678039512667
Zona del Euro,EMU,1974.0,2.6388679827338564
España,ESP,1974.0,4.471068268482497
Unión Europea,EUU,1974.0,2.472546793614356
Frágiles y situaciones de conflicto afectados,FCS,1974.0,7.1820811386974555
Finlandia,FIN,1974.0,2.6974577791859815
Fiji,FJI,1974.0,0.9611142941546689
Francia,FRA,1974.0,3.5948629259361127
Gabón,GAB,1974.0,36.55643932857569
Reino Unido,GBR,1974.0,-2.5458771712211927
Georgia,GEO,1974.0,7.867551066777324
Ghana,GHA,1974.0,3.8170112728118255
Gambia,GMB,1974.0,2.7791589305563207
Guinea-Bissau,GNB,1974.0,1.1431611835097613
Grecia,GRC,1974.0,-6.782086185785204
Groenlandia,GRL,1974.0,4.638514055015435
Guatemala,GTM,1974.0,3.9645156123224723
Guyana,GUY,1974.0,6.558799946913126
Ingreso alto,HIC,1974.0,0.0532486177496736
"Hong Kong, Región Administrativa Especial",HKG,1974.0,-0.7710958344134724
Honduras,HND,1974.0,-4.056278106913808
Países pobres muy endeudados (PPME),HPC,1974.0,2.9740855133452158
Haití,HTI,1974.0,3.8886721106382396
Sólo BIRF,IBD,1974.0,3.3821461247011086
BIRF y la AIF,IBT,1974.0,3.5519712757080555
total de la AIF,IDA,1974.0,4.930480306395594
mezcla de la AIF,IDB,1974.0,5.6682954867549995
Indonesia,IDN,1974.0,4.521951193797946
Sólo AIF,IDX,1974.0,4.0220349734184
India,IND,1974.0,-1.0740288875055768
Irlanda,IRL,1974.0,2.5472044052535807
"Irán, República Islámica del",IRN,1974.0,2.7704181300114215
Iraq,IRQ,1974.0,12.281799907086153
Italia,ITA,1974.0,4.81201382086347
Jamaica,JAM,1974.0,-5.662757540360644
Japón,JPN,1974.0,-2.5298392000776175
Kenya,KEN,1974.0,0.569869207118785
Kiribati,KIR,1974.0,44.45648719695353
"Corea, República de",KOR,1974.0,7.652190868213651
América Latina y el Caribe (excluido altos ingresos),LAC,1974.0,4.118084109053058
América Latina y el Caribe,LCN,1974.0,3.7747355755404186
Liechtenstein,LIE,1974.0,-0.06882807880455744
Sri Lanka,LKA,1974.0,1.922354306998713
Países de ingreso mediano bajo,LMC,1974.0,2.7723032313779754
Ingreso mediano y bajo,LMY,1974.0,3.5644032970840698
Lesotho,LSO,1974.0,7.227967893537098
avanzada del dividendo demográfico,LTE,1974.0,3.516525954382871
Luxemburgo,LUX,1974.0,2.862306114045637
Marruecos,MAR,1974.0,3.0353279542417937
Mónaco,MCO,1974.0,3.8129081864255028
Madagascar,MDG,1974.0,-1.0344960035738353
México,MEX,1974.0,2.5862465724608086
 Ingreso mediano,MIC,1974.0,3.568449073775753
Malí,MLI,1974.0,-3.2378872668554095
Malta,MLT,1974.0,10.110734170729074
Myanmar,MMR,1974.0,0.15739053561991057
Oriente Medio y Norte de África (excluido altos ingresos),MNA,1974.0,3.526341046240006
Mauritania,MRT,1974.0,8.880816405733611
Malawi,MWI,1974.0,4.29606045495008
Malasia,MYS,1974.0,5.714441441833529
América del Norte,NAC,1974.0,-1.4896631767785635
Nueva Caledonia,NCL,1974.0,10.550330561008138
Níger,NER,1974.0,5.903418659210786
Nigeria,NGA,1974.0,8.338877323115284
Nicaragua,NIC,1974.0,10.626956865024908
Países Bajos,NLD,1974.0,2.6312653559611903
Noruega,NOR,1974.0,3.279496571036006
Nepal,NPL,1974.0,4.067921797738961
Miembros OCDE,OED,1974.0,-0.16390006115999256
Omán,OMN,1974.0,7.645792237657645
Pakistán,PAK,1974.0,0.6232721281322711
Panamá,PAN,1974.0,-0.22372469641456405
Perú,PER,1974.0,6.608861507715673
Filipinas,PHL,1974.0,0.9411895893065747
Papua Nueva Guinea,PNG,1974.0,0.3142044128486816
previa al dividendo demográfico,PRE,1974.0,5.8201665617673655
Puerto Rico,PRI,1974.0,0.7985605944475225
Portugal,PRT,1974.0,-0.2581662023119691
Paraguay,PRY,1974.0,5.724377585947195
posterior al dividendo demográfico,PST,1974.0,-0.09101998385355614
Polinesia Francesa,PYF,1974.0,14.10746503123326
Rwanda,RWA,1974.0,-1.5236700435073658
Asia meridional,SAS,1974.0,0.10433092726577797
Arabia Saudita,SAU,1974.0,10.09714263868726
Sudán,SDN,1974.0,7.624054205123329
Senegal,SEN,1974.0,1.2436450957085299
Singapur,SGP,1974.0,4.366072197425666
Sierra Leona,SLE,1974.0,1.5494843712603057
El Salvador,SLV,1974.0,2.8662935646686805
Somalia,SOM,1974.0,-20.316482990886485
África al sur del Sahara (excluido altos ingresos),SSA,1974.0,4.955348261933906
África al sur del Sahara,SSF,1974.0,4.950959937588607
Suriname,SUR,1974.0,0.8611306428098118
Suecia,SWE,1974.0,2.899184813104384
Eswatini,SWZ,1974.0,2.7598951194008663
Seychelles,SYC,1974.0,-0.5243329177146592
República Árabe Siria,SYR,1974.0,21.597539844760334
Chad,TCD,1974.0,2.662092417454275
Asia oriental y el Pacífico (BIRF y la AIF),TEA,1974.0,1.6320507500295491
Togo,TGO,1974.0,2.290422514930441
Tailandia,THA,1974.0,1.7750659148194217
América Latina y el Caribe (BIRF y la AIF),TLA,1974.0,4.008196505587861
Oriente Medio y Norte de África (BIRF y la AIF),TMN,1974.0,3.526341046240006
Asia meridional (BIRF y la AIF),TSA,1974.0,0.10433092726577797
África al sur del Sahara (BIRF y la AIF),TSS,1974.0,4.950959937588578
Trinidad y Tobago,TTO,1974.0,2.4377269377981747
Túnez,TUN,1974.0,5.196968047848486
Turquía,TUR,1974.0,3.325224411067836
Ingreso mediano alto,UMC,1974.0,3.978733079270299
Uruguay,URY,1974.0,2.290900417373038
Estados Unidos,USA,1974.0,-1.4451343436893325
San Vicente y las Granadinas,VCT,1974.0,-9.730162613521784
Venezuela,VEN,1974.0,-0.8932747763225422
Mundo,WLD,1974.0,-0.13584650003349452
Sudáfrica,ZAF,1974.0,3.1723955568950544
Zambia,ZMB,1974.0,3.4113697711210165
Zimbabwe,ZWE,1974.0,3.178741290921323
,AFE,1975.0,-1.1988817483355376
,AFW,1975.0,-4.735866225319754
Andorra,AND,1975.0,-5.412482859656336
Argentina,ARG,1975.0,-1.6735283950232116
Australia,AUS,1975.0,0.09632064250222072
Austria,AUT,1975.0,-0.09903008196823748
Burundi,BDI,1975.0,-1.697838277813915
Bélgica,BEL,1975.0,-2.248829645942095
Benin,BEN,1975.0,-7.074781782987571
Burkina Faso,BFA,1975.0,0.9797908145087888
Bangladesh,BGD,1975.0,-6.338391777768948
Bahamas,BHS,1975.0,-16.5392973149347
Belice,BLZ,1975.0,1.8654985802030666
Bermudas,BMU,1975.0,4.551271531610837
Bolivia,BOL,1975.0,4.925063968487137
Brasil,BRA,1975.0,2.7158588466779605
Barbados,BRB,1975.0,-2.3919094267302654
Brunei Darussalam,BRN,1975.0,-3.000551646870477
Botswana,BWA,1975.0,3.029226615143372
República Centroafricana,CAF,1975.0,-1.5566654945552472
Chile,CHL,1975.0,-14.277313153735605
China,CHN,1975.0,6.816440506277971
Côte d'Ivoire,CIV,1975.0,3.4347508911278624
Camerún,CMR,1975.0,8.196481371728922
"Congo, República Democrática del",COD,1975.0,-7.472426574605478
"Congo, República del",COG,1975.0,4.771014129352551
Colombia,COL,1975.0,0.11158903373242879
Costa Rica,CRI,1975.0,-0.49201423560545265
Estados pequeos del Caribe,CSS,1975.0,-2.2674259114900934
Cuba,CUB,1975.0,8.311967465173154
Alemania,DEU,1975.0,-0.4964342345386257
Dinamarca,DNK,1975.0,-1.740305630023002
República Dominicana,DOM,1975.0,2.5591027050280104
Argelia,DZA,1975.0,1.230300647701128
Asia oriental y el Pacífico (excluido altos ingresos),EAP,1975.0,4.832192226972538
inicial del dividendo demográfico,EAR,1975.0,-0.016829073289883922
Asia oriental y el Pacífico,EAS,1975.0,1.817340556253228
Europa y Asia central,ECS,1975.0,-1.2476301918744213
Ecuador,ECU,1975.0,7.9320719593603
"Egipto, República Árabe de",EGY,1975.0,6.5645483245343
Zona del Euro,EMU,1975.0,-1.2672278972719226
España,ESP,1975.0,-0.5390966488651543
Unión Europea,EUU,1975.0,-1.2401580246267088
Frágiles y situaciones de conflicto afectados,FCS,1975.0,-2.699915519409771
Finlandia,FIN,1975.0,1.3540252941764095
Fiji,FJI,1975.0,-1.1298002869790906
Francia,FRA,1975.0,-1.5139099691833877
Gabón,GAB,1975.0,16.599462941520372
Reino Unido,GBR,1975.0,-1.4663352919922517
Georgia,GEO,1975.0,6.591379526634313
Ghana,GHA,1975.0,-14.926369834266836
Gambia,GMB,1975.0,9.091725753365054
Guinea-Bissau,GNB,1975.0,1.9501968327468262
Grecia,GRC,1975.0,5.373056853604851
Groenlandia,GRL,1975.0,0.4433243344175395
Guatemala,GTM,1975.0,-0.3255946588466543
Guyana,GUY,1975.0,7.335175436504841
Ingreso alto,HIC,1975.0,-1.0235557930617318
"Hong Kong, Región Administrativa Especial",HKG,1975.0,-1.3956127322609149
Honduras,HND,1975.0,-0.8745532996610592
Países pobres muy endeudados (PPME),HPC,1975.0,-0.08325079872732033
Haití,HTI,1975.0,-0.7303286280434378
Sólo BIRF,IBD,1975.0,2.647774068383484
BIRF y la AIF,IBT,1975.0,1.8885433778744556
total de la AIF,IDA,1975.0,-2.9071326140242206
mezcla de la AIF,IDB,1975.0,-4.930451116379388
Indonesia,IDN,1975.0,2.9771985786360062
Sólo AIF,IDX,1975.0,-0.8254548179779704
India,IND,1975.0,6.733780786300073
Irlanda,IRL,1975.0,3.932443886582959
"Irán, República Islámica del",IRN,1975.0,-3.2428133739069835
Iraq,IRQ,1975.0,8.864702829141805
Italia,ITA,1975.0,-2.6731839226138447
Jamaica,JAM,1975.0,-1.6610061616354983
Japón,JPN,1975.0,1.7878356419801662
Kenya,KEN,1975.0,-2.42803674515298
Kiribati,KIR,1975.0,5.827085705926052
"Corea, República de",KOR,1975.0,6.041235059310338
América Latina y el Caribe (excluido altos ingresos),LAC,1975.0,1.7575104539224924
América Latina y el Caribe,LCN,1975.0,1.149154574863502
Liechtenstein,LIE,1975.0,-0.06130784869489503
Sri Lanka,LKA,1975.0,4.226328341828008
Países de ingreso mediano bajo,LMC,1975.0,0.321331864511464
Ingreso mediano y bajo,LMY,1975.0,2.13762251038105
Lesotho,LSO,1975.0,-16.415700070238557
avanzada del dividendo demográfico,LTE,1975.0,3.1355169969582875
Luxemburgo,LUX,1975.0,-7.586477105046143
Marruecos,MAR,1975.0,5.0020337432685125
Mónaco,MCO,1975.0,-1.9891383949328656
Madagascar,MDG,1975.0,-1.7436355318813668
México,MEX,1975.0,2.598733437117673
 Ingreso mediano,MIC,1975.0,2.176758748929956
Malí,MLI,1975.0,9.6550459838288
Malta,MLT,1975.0,18.685256755925877
Myanmar,MMR,1975.0,2.6876286625741557
Oriente Medio y Norte de África (excluido altos ingresos),MNA,1975.0,-0.03761203570060445
Mauritania,MRT,1975.0,-7.908301521865553
Malawi,MWI,1975.0,3.1385106130129543
Malasia,MYS,1975.0,-1.6522491775239274
América del Norte,NAC,1975.0,-1.227106163205974
Nueva Caledonia,NCL,1975.0,5.293817406830968
Níger,NER,1975.0,-5.395049449865681
Nigeria,NGA,1975.0,-7.781163331542402
Nicaragua,NIC,1975.0,-3.236920113880686
Países Bajos,NLD,1975.0,-0.8854179958818804
Noruega,NOR,1975.0,4.374479462092168
Nepal,NPL,1975.0,-0.7236840360776711
Miembros OCDE,OED,1975.0,-0.8336153693207962
Omán,OMN,1975.0,19.293310305505656
Pakistán,PAK,1975.0,1.1860003452612204
Panamá,PAN,1975.0,-0.8511670486217611
Perú,PER,1975.0,1.7049285657828648
Filipinas,PHL,1975.0,2.948526560706725
Papua Nueva Guinea,PNG,1975.0,-3.0488512012870217
previa al dividendo demográfico,PRE,1975.0,-2.9321388020033226
Puerto Rico,PRI,1975.0,-2.4696290126738063
Portugal,PRT,1975.0,-7.9146073695149965
Paraguay,PRY,1975.0,4.231696999511385
posterior al dividendo demográfico,PST,1975.0,-0.7372058252335165
Polinesia Francesa,PYF,1975.0,-7.952170565224918
Rwanda,RWA,1975.0,-4.918493894062323
Asia meridional,SAS,1975.0,4.495360260223194
Arabia Saudita,SAU,1975.0,-13.703138443083034
Sudán,SDN,1975.0,11.443714300335998
Senegal,SEN,1975.0,4.627787738323065
Singapur,SGP,1975.0,2.481255806222933
Sierra Leona,SLE,1975.0,-0.22958147799816686
El Salvador,SLV,1975.0,0.5831345345661987
Somalia,SOM,1975.0,26.921565038792906
África al sur del Sahara (excluido altos ingresos),SSA,1975.0,-2.898486748261064
África al sur del Sahara,SSF,1975.0,-2.8962631862829937
Suriname,SUR,1975.0,3.424449109272416
Suecia,SWE,1975.0,2.1462532193603465
Eswatini,SWZ,1975.0,10.575034605642529
Seychelles,SYC,1975.0,0.8194919659391076
República Árabe Siria,SYR,1975.0,12.43717255335413
Chad,TCD,1975.0,6.780181229555964
Asia oriental y el Pacífico (BIRF y la AIF),TEA,1975.0,4.829727524212956
Togo,TGO,1975.0,0.016871841908312035
Tailandia,THA,1975.0,2.3851525798472437
América Latina y el Caribe (BIRF y la AIF),TLA,1975.0,1.1645832997664343
Oriente Medio y Norte de África (BIRF y la AIF),TMN,1975.0,-0.03761203570059024
Asia meridional (BIRF y la AIF),TSA,1975.0,4.495360260223194
África al sur del Sahara (BIRF y la AIF),TSS,1975.0,-2.8962631862829653
Trinidad y Tobago,TTO,1975.0,0.1564624422641714
Túnez,TUN,1975.0,4.259300348288193
Turquía,TUR,1975.0,4.985521970406552
Ingreso mediano alto,UMC,1975.0,3.0872232969400386
Uruguay,URY,1975.0,5.4186868770818535
Estados Unidos,USA,1975.0,-1.1845814121547278
San Vicente y las Granadinas,VCT,1975.0,-8.434084319522512
Venezuela,VEN,1975.0,-0.0725197483568536
Mundo,WLD,1975.0,-1.1975786983344108
Sudáfrica,ZAF,1975.0,-1.0698432191649374
Zambia,ZMB,1975.0,-5.087758183057218
Zimbabwe,ZWE,1975.0,-5.04443425260115
,AFE,1976.0,-0.10853393980859494
,AFW,1976.0,5.705278586487168
Andorra,AND,1976.0,-2.528959037621817
El mundo árabe,ARB,1976.0,11.749516351887792
Emiratos Árabes Unidos,ARE,1976.0,3.0973069070143993
Argentina,ARG,1976.0,-3.5638025213075935
Australia,AUS,1976.0,1.5652955273141913
Austria,AUT,1976.0,4.763369869233671
Burundi,BDI,1976.0,5.64181804716884
Bélgica,BEL,1976.0,5.464140019100853
Benin,BEN,1976.0,-1.495413472286998
Burkina Faso,BFA,1976.0,6.261618220463234
Bangladesh,BGD,1976.0,3.3376782912375944
Bahamas,BHS,1976.0,3.0339760452978197
Belice,BLZ,1976.0,-2.033774928039506
Bermudas,BMU,1976.0,8.529004076306592
Bolivia,BOL,1976.0,2.2890457272668954
Brasil,BRA,1976.0,7.695060335914832
Barbados,BRB,1976.0,3.8269784350666356
Brunei Darussalam,BRN,1976.0,16.216553429164165
Botswana,BWA,1976.0,5.090061019515375
República Centroafricana,CAF,1976.0,3.8670954167051974
Chile,CHL,1976.0,2.243719597791653
China,CHN,1976.0,-3.0813219849280244
Côte d'Ivoire,CIV,1976.0,8.352293411222036
Camerún,CMR,1976.0,-7.990353575768509
"Congo, República Democrática del",COD,1976.0,-7.72001219136952
"Congo, República del",COG,1976.0,-1.5367875140627376
Colombia,COL,1976.0,2.497987075481902
Costa Rica,CRI,1976.0,2.8063413634889827
Estados pequeos del Caribe,CSS,1976.0,0.14040217939619026
Cuba,CUB,1976.0,4.477469974233202
Chipre,CYP,1976.0,21.244876326455795
Alemania,DEU,1976.0,5.40021211134318
Dinamarca,DNK,1976.0,5.658698171516846
República Dominicana,DOM,1976.0,4.101057863049334
Argelia,DZA,1976.0,3.290609978284607
Asia oriental y el Pacífico (excluido altos ingresos),EAP,1976.0,1.0826085348118824
inicial del dividendo demográfico,EAR,1976.0,4.650242170650884
Asia oriental y el Pacífico,EAS,1976.0,2.5378129270969794
Europa y Asia central,ECS,1976.0,3.955815863287796
Ecuador,ECU,1976.0,4.477679287318125
"Egipto, República Árabe de",EGY,1976.0,10.784145231556082
Zona del Euro,EMU,1976.0,4.572140989234001
España,ESP,1976.0,2.2177725829358224
Unión Europea,EUU,1976.0,4.337748828648614
Frágiles y situaciones de conflicto afectados,FCS,1976.0,4.801210359909035
Finlandia,FIN,1976.0,0.042351173796120634
Fiji,FJI,1976.0,0.8441660984668005
Francia,FRA,1976.0,3.871731044371572
Gabón,GAB,1976.0,32.56374574731407
Reino Unido,GBR,1976.0,2.9355891102054414
Georgia,GEO,1976.0,5.335256752768942
Ghana,GHA,1976.0,-6.276371891336325
Gambia,GMB,1976.0,4.125901515864456
Guinea-Bissau,GNB,1976.0,-1.2513606820294285
Grecia,GRC,1976.0,5.205081921287899
Groenlandia,GRL,1976.0,5.7460109048937085
Guatemala,GTM,1976.0,5.0094619112255145
Guyana,GUY,1976.0,0.4639450329226378
Ingreso alto,HIC,1976.0,4.24995860479342
"Hong Kong, Región Administrativa Especial",HKG,1976.0,14.714205542841952
Honduras,HND,1976.0,7.081673881341686
Países pobres muy endeudados (PPME),HPC,1976.0,1.9522985956652974
Haití,HTI,1976.0,6.408450172218323
Sólo BIRF,IBD,1976.0,4.050536289196046
BIRF y la AIF,IBT,1976.0,3.919416409669523
total de la AIF,IDA,1976.0,3.3027583362443806
mezcla de la AIF,IDB,1976.0,3.3222212719267645
Indonesia,IDN,1976.0,4.446606878324417
Sólo AIF,IDX,1976.0,3.0467722857013655
India,IND,1976.0,-0.5580621144321469
Irlanda,IRL,1976.0,-0.12389884443427945
"Irán, República Islámica del",IRN,1976.0,14.82147117093919
Iraq,IRQ,1976.0,13.447559290836935
Italia,ITA,1976.0,6.5923197262891335
Jamaica,JAM,1976.0,-7.9076190644236135
Japón,JPN,1976.0,2.86677809806082
Kenya,KEN,1976.0,-1.1083518457242576
Kiribati,KIR,1976.0,-26.325029150910453
"Corea, República de",KOR,1976.0,11.42815462785083
América Latina y el Caribe (excluido altos ingresos),LAC,1976.0,3.0718941951279675
América Latina y el Caribe,LCN,1976.0,3.0399418293916085
Liechtenstein,LIE,1976.0,3.031782419062395
Sri Lanka,LKA,1976.0,1.4980003243088476
Países de ingreso mediano bajo,LMC,1976.0,6.001375820583618
Ingreso mediano y bajo,LMY,1976.0,3.9508512017827826
Lesotho,LSO,1976.0,7.487540493119283
avanzada del dividendo demográfico,LTE,1976.0,4.836055976285337
Luxemburgo,LUX,1976.0,2.02810174230585
Marruecos,MAR,1976.0,8.14627601462945
Mónaco,MCO,1976.0,2.9037923044013922
Madagascar,MDG,1976.0,-5.924180498633902
Oriente Medio y Norte de África,MEA,1976.0,12.724820610212134
México,MEX,1976.0,1.3763194376589638
 Ingreso mediano,MIC,1976.0,4.020500717572602
Malí,MLI,1976.0,11.614646518461086
Malta,MLT,1976.0,16.42315246418285
Myanmar,MMR,1976.0,3.1072668587122365
Oriente Medio y Norte de África (excluido altos ingresos),MNA,1976.0,11.958290419448431
Mauritania,MRT,1976.0,5.37711181607321
Malawi,MWI,1976.0,1.9614381178858906
Malasia,MYS,1976.0,8.827027403691517
América del Norte,NAC,1976.0,4.356706178832255
Nueva Caledonia,NCL,1976.0,1.1548489800207165
Níger,NER,1976.0,-2.057850018708976
Nigeria,NGA,1976.0,5.994950062703538
Nicaragua,NIC,1976.0,1.9971517997134072
Países Bajos,NLD,1976.0,3.6395444968410544
Noruega,NOR,1976.0,5.330359502955389
Nepal,NPL,1976.0,2.1595714778574973
Miembros OCDE,OED,1976.0,3.847936706754183
Omán,OMN,1976.0,15.144581078254475
Pakistán,PAK,1976.0,2.0060013027546404
Panamá,PAN,1976.0,-0.8591535387276679
Perú,PER,1976.0,-1.0226973623402102
Filipinas,PHL,1976.0,6.0762635972050845
Papua Nueva Guinea,PNG,1976.0,-5.464734468983906
previa al dividendo demográfico,PRE,1976.0,4.4473259045261955
Puerto Rico,PRI,1976.0,4.502977118432042
Portugal,PRT,1976.0,3.902712673923972
Paraguay,PRY,1976.0,4.899844268856526
posterior al dividendo demográfico,PST,1976.0,4.129850757570239
Polinesia Francesa,PYF,1976.0,4.813352279445326
Rwanda,RWA,1976.0,16.09928546516666
Asia meridional,SAS,1976.0,0.2646234548322468
Arabia Saudita,SAU,1976.0,11.844469566096791
Sudán,SDN,1976.0,12.365325591463645
Senegal,SEN,1976.0,6.118802109940475
Singapur,SGP,1976.0,5.998924537890929
Sierra Leona,SLE,1976.0,-2.270368200884647
El Salvador,SLV,1976.0,2.7768135138278325
Somalia,SOM,1976.0,-3.4261027254237746
África al sur del Sahara (excluido altos ingresos),SSA,1976.0,2.5712118849409364
África al sur del Sahara,SSF,1976.0,2.5785638104695465
Suriname,SUR,1976.0,9.612301178078184
Suecia,SWE,1976.0,0.6912381229586799
Eswatini,SWZ,1976.0,-5.08534042161142
Seychelles,SYC,1976.0,13.948404879294387
República Árabe Siria,SYR,1976.0,8.4703183437463
Chad,TCD,1976.0,1.0280136479056807
Asia oriental y el Pacífico (BIRF y la AIF),TEA,1976.0,1.0804500131854695
Togo,TGO,1976.0,-4.336949324137606
Tailandia,THA,1976.0,6.7852302218658735
América Latina y el Caribe (BIRF y la AIF),TLA,1976.0,2.969457242443113
Oriente Medio y Norte de África (BIRF y la AIF),TMN,1976.0,11.958290419448431
Asia meridional (BIRF y la AIF),TSA,1976.0,0.2646234548322468
África al sur del Sahara (BIRF y la AIF),TSS,1976.0,2.5785638104696176
Trinidad y Tobago,TTO,1976.0,5.0419146616494
Túnez,TUN,1976.0,4.949368590118027
Turquía,TUR,1976.0,8.204535029939478
Ingreso mediano alto,UMC,1976.0,3.284503244789022
Uruguay,URY,1976.0,3.2471312810038455
Estados Unidos,USA,1976.0,4.391462867374685
San Vicente y las Granadinas,VCT,1976.0,9.501893033041299
Venezuela,VEN,1976.0,4.632955326974724
Mundo,WLD,1976.0,3.4471093093445972
Sudáfrica,ZAF,1976.0,-0.4621088669322546
Zambia,ZMB,1976.0,3.1173032559528053
Zimbabwe,ZWE,1976.0,-2.5914815060612426
,AFE,1977.0,-1.5844887137065484
,AFW,1977.0,1.953030955558404
Andorra,AND,1977.0,-2.660724653595338
El mundo árabe,ARB,1977.0,4.457486955537291
Emiratos Árabes Unidos,ARE,1977.0,5.516138938125437
Argentina,ARG,1977.0,5.238802842399593
Australia,AUS,1977.0,2.4342087529461764
Austria,AUT,1977.0,5.0396476132279275
Burundi,BDI,1977.0,8.729453856809343
Bélgica,BEL,1977.0,0.5019787167398277
Benin,BEN,1977.0,2.43415426535789
Burkina Faso,BFA,1977.0,-1.9260090850611533
Bangladesh,BGD,1977.0,0.3634276791275113
Bahamas,BHS,1977.0,6.853972720332521
Belice,BLZ,1977.0,4.375780648750194
Bermudas,BMU,1977.0,5.500816285718187
Bolivia,BOL,1977.0,2.6314015833728064
Brasil,BRA,1977.0,2.49066354582763
Barbados,BRB,1977.0,3.100878314331794
Brunei Darussalam,BRN,1977.0,7.342598984501052
Botswana,BWA,1977.0,6.3842876212858926
República Centroafricana,CAF,1977.0,2.7558277656255683
Chile,CHL,1977.0,8.783545030408362
China,CHN,1977.0,6.114001676047593
Côte d'Ivoire,CIV,1977.0,3.360875180546884
Camerún,CMR,1977.0,10.83982628166919
"Congo, República Democrática del",COD,1977.0,-1.7376075582416917
"Congo, República del",COG,1977.0,-11.12865523659653
Colombia,COL,1977.0,1.8961745026433192
Costa Rica,CRI,1977.0,6.062211655694512
Estados pequeos del Caribe,CSS,1977.0,2.7639619212864943
Cuba,CUB,1977.0,7.903848176286559
